,level_0,index,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
914,9489,16038,90539703,2021/05/09 9:55 AM EDT,2021-05-09,2021-05-09 13:55:00 UTC,Eastern Time (US & Canada),4671900,shmugrizzle,2021-08-09 14:48:04 UTC,2021-08-09 16:17:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90539703,https://inaturalist-open-data.s3.amazonaws.com/photos/149647273/medium.jpeg,,,,2,0,False,,"Eastwick, Philadelphia, PA, USA",39.8886911651,-75.258184797,15.0,,,,15.0,,open,False,,,Chestnut-sided Warbler,Setophaga pensylvanica,Chestnut-sided Warbler,Aves,145239
915,9491,16045,90673138,2021/03/29 8:04 AM EDT,2021-03-29,2021-03-29 12:04:00 UTC,Eastern Time (US & Canada),4671900,shmugrizzle,2021-08-10 16:35:07 UTC,2021-08-10 17:58:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90673138,https://inaturalist-open-data.s3.amazonaws.com/photos/149878038/medium.jpeg,,,,1,0,False,,"Mount Airy, Philadelphia, PA, USA",40.0520699086,-75.21072452,31.0,,,,31.0,,open,False,,,Great Horned Owl,Bubo virginianus,Great Horned Owl,Aves,20044
916,9492,16047,90732999,2021/05/31 7:54 AM EDT,2021-05-31,2021-05-31 11:54:00 UTC,Eastern Time (US & Canada),4671900,shmugrizzle,2021-08-11 02:30:25 UTC,2021-08-13 21:31:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90732999,https://inaturalist-open-data.s3.amazonaws.com/photos/149984095/medium.jpeg,,,,1,0,False,,United States,39.8679548185,-75.3865849534,15.0,,,,28030.0,,obscured,True,,,Marsh Wren,Cistothorus palustris,Marsh Wren,Aves,7601
917,9495,16050,90797597,2021/08/11 9:41 AM EDT,2021-08-11,2021-08-11 13:41:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-08-11 17:25:20 UTC,2021-08-11 18:25:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/90797597,https://inaturalist-open-data.s3.amazonaws.com/photos/150094105/medium.jpg,,,,1,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.890356,-75.2615705,,,,,,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
918,9497,16052,90797601,2021/08/11 9:44 AM EDT,2021-08-11,2021-08-11 13:44:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-08-11 17:25:20 UTC,2021-08-13 14:53:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/90797601,https://inaturalist-open-data.s3.amazonaws.com/photos/150094132/medium.jpg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.889027,-75.261731,,,,,,,open,False,,,Barn Swallow,Hirundo rustica,Barn Swallow,Aves,11901
919,9498,16053,90797602,2021/08/11 9:45 AM EDT,2021-08-11,2021-08-11 13:45:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-08-11 17:25:21 UTC,2021-08-11 18:25:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/90797602,https://inaturalist-open-data.s3.amazonaws.com/photos/150094152/medium.jpg,,,,1,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.888238515,-75.26233497,,,,,,,open,False,,,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
920,9499,16054,90797603,2021/08/11 9:50 AM EDT,2021-08-11,2021-08-11 13:50:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-08-11 17:25:21 UTC,2021-08-11 18:25:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/90797603,https://inaturalist-open-data.s3.amazonaws.com/photos/150094165/medium.jpg,,,,1,0,False,,"Bartram, Folcroft, PA, USA",39.8878352,-75.2642376,,,,,,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
921,9508,16063,90798389,2021/08/11 11:12 AM EDT,2021-08-11,2021-08-11 15:12:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-08-11 17:32:27 UTC,2021-08-14 17:05:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/90798389,https://inaturalist-open-data.s3.amazonaws.com/photos/150095994/medium.jpg,,,,1,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.883139625,-75.25398325,,,,,,,open,False,,,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
922,9511,16066,90798799,2021/08/11 11:33 AM EDT,2021-08-11,2021-08-11 15:33:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-08-11 17:35:46 UTC,2021-08-23 02:11:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/90798799,https://inaturalist-open-data.s3.amazonaws.com/photos/150096598/medium.jpg,,,,1,0,False,,"Eastwick, Philadelphia, PA, USA",39.8868818,-75.2566646,,,,,,,open,False,,,Red-eyed Vireo,Vireo olivaceus,Red-eyed Vireo,Aves,891704
923,9513,16070,90817200,2021-06-02 08:18:40,2021-06-02,2021-06-02 12:18:40 UTC,Eastern Time (US & Canada),4835740,veiledlady,2021-08-11 20:34:37 UTC,2021-08-13 01:49:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90817200,https://inaturalist-open-data.s3.amazonaws.com/photos/150129517/medium.jpeg,,,,2,0,False,2.0,"Flagship Dr & 11th St, Philadelphia, PA 19112, USA",39.8881823001,-75.1671789587,1526.0,,,,1526.0,,open,False,gps,gps,Purple Martin,Progne subis,Purple Martin,Aves,11867
924,9517,16082,91043038,2021/05/31 10:29 AM EDT,2021-05-31,2021-05-31 14:29:00 UTC,Eastern Time (US & Canada),4671900,shmugrizzle,2021-08-13 21:12:39 UTC,2021-08-14 00:50:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91043038,https://inaturalist-open-data.s3.amazonaws.com/photos/150534309/medium.jpeg,,,With a bit of spider web.,1,0,False,,"Eastwick, Philadelphia, PA, USA",39.8886559517,-75.2582750989,15.0,,,,15.0,,open,False,,,Red-eyed Vireo,Vireo olivaceus,Red-eyed Vireo,Aves,891704
925,9518,16087,91148885,Sat Aug 14 2021 14:11:37 GMT-0400 (EDT),2021-08-14,2021-08-14 18:11:37 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-08-14 18:12:32 UTC,2021-08-22 16:31:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/91148885,https://inaturalist-open-data.s3.amazonaws.com/photos/150722949/medium.jpg,,,,2,0,False,3.0,"I-76 W, Philadelphia, PA, US",39.9449466667,-75.1908033333,5.0,,,,5.0,,open,False,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
926,9519,16089,91171384,2021-05-20 13:06:52,2021-05-20,2021-05-20 17:06:52 UTC,Eastern Time (US & Canada),1887047,mandeina,2021-08-14 20:45:04 UTC,2021-08-14 20:46:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91171384,https://inaturalist-open-data.s3.amazonaws.com/photos/150764343/medium.jpeg,,,,1,0,False,2.0,"Philadelphia, PA 19122, USA",39.9805559722,-75.1560249722,,,,,,,open,False,gps,gps,American Redstart,Setophaga ruticilla,American Redstart,Aves,10247
927,9520,16090,91171484,2021-05-19 09:10:05,2021-05-19,2021-05-19 13:10:05 UTC,Eastern Time (US & Canada),1887047,mandeina,2021-08-14 20:45:44 UTC,2022-03-10 22:09:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91171484,https://inaturalist-open-data.s3.amazonaws.com/photos/150764498/medium.jpeg,,,,2,0,False,2.0,"Philadelphia, PA 19122, USA",39.9816149722,-75.152893,,,,,,,,False,gps,gps,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
928,9527,16097,91172241,2021-04-29 12:57:01,2021-04-29,2021-04-29 16:57:01 UTC,Eastern Time (US & Canada),1887047,mandeina,2021-08-14 20:51:32 UTC,2021-08-15 21:09:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91172241,https://inaturalist-open-data.s3.amazonaws.com/photos/150765896/medium.jpeg,,,,2,0,False,2.0,"Philadelphia, PA 19122, USA",39.9807759722,-75.1561039722,,,,,,,open,False,gps,gps,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
929,9529,16099,91173103,2021-04-20 13:28:08,2021-04-20,2021-04-20 17:28:08 UTC,Eastern Time (US & Canada),1887047,mandeina,2021-08-14 20:56:51 UTC,2021-08-24 22:25:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91173103,https://inaturalist-open-data.s3.amazonaws.com/photos/150767318/medium.jpeg,,,,2,0,False,2.0,"13th & Montgomery, Philadelphia, PA 19122, USA",39.980009,-75.155241,,,,,,,open,False,gps,gps,Brown Creeper,Certhia americana,Brown Creeper,Aves,7458
930,9531,16101,91180187,2021/08/05 5:17 PM EDT,2021-08-05,2021-08-05 21:17:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-08-14 21:47:35 UTC,2021-08-14 22:13:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91180187,https://static.inaturalist.org/photos/150777239/medium.jpeg,,,,1,0,False,,"North Philadelphia, Philadelphia, PA, USA",39.98925,-75.0875917,300.0,,,,300.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
931,9534,16104,91180191,2021/08/05 5:27 PM EDT,2021-08-05,2021-08-05 21:27:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-08-14 21:47:37 UTC,2021-08-14 22:14:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91180191,https://static.inaturalist.org/photos/150777443/medium.jpeg,,,,1,0,False,,"Tacony, Philadelphia, PA 19135, USA",40.0218833,-75.0387472,300.0,,,,300.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
932,9535,16105,91205377,2021/08/05 5:29 PM EDT,2021-08-05,2021-08-05 21:29:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-08-15 01:46:04 UTC,2021-08-15 02:10:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91205377,https://static.inaturalist.org/photos/150823164/medium.jpeg,,,,1,0,False,,"Holmesburg, Philadelphia, PA, USA",40.0415064555,-75.0057523357,200.0,,,,200.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
933,9536,16106,91205379,2021/08/05 5:37 PM EDT,2021-08-05,2021-08-05 21:37:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-08-15 01:46:05 UTC,2021-08-15 10:26:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91205379,https://static.inaturalist.org/photos/150823282/medium.jpeg,,,"Being mobbed by a mockingbird.
For mockingbird: https://www.inaturalist.org/observations/91205380",1,0,False,,"Northeast Philadelphia, Philadelphia, PA, USA",40.1093965957,-74.9977575103,100.0,,,,100.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
934,9538,16108,91205384,2021/08/05 5:41 PM EDT,2021-08-05,2021-08-05 21:41:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-08-15 01:46:07 UTC,2021-08-23 02:09:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91205384,https://static.inaturalist.org/photos/150823407/medium.jpeg,,,,1,0,False,,"Somerton, Philadelphia, PA 19116, USA",40.1146224276,-75.0062705409,50.0,,,,50.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
935,9541,16116,91288313,Sun Aug 15 2021 13:22:16 GMT-0400 (EDT),2021-08-15,2021-08-15 17:22:16 UTC,Eastern Time (US & Canada),1647651,beatriceranger,2021-08-15 17:24:07 UTC,2021-08-15 17:53:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91288313,https://inaturalist-open-data.s3.amazonaws.com/photos/150973737/medium.jpg,,,,1,0,False,3.0,"Manayunk Canal Towpath, Philadelphia, PA, US",40.0368154023,-75.240579255,4.0,,,,4.0,,open,False,,,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
936,9546,16122,91332903,Sun Aug 15 2021 18:05:58 GMT-0400 (EDT),2021-08-15,2021-08-15 22:05:58 UTC,Eastern Time (US & Canada),2527840,jesseanneo,2021-08-15 22:08:05 UTC,2021-08-16 01:24:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91332903,https://inaturalist-open-data.s3.amazonaws.com/photos/151052571/medium.jpg,,,,3,0,False,3.0,"Pennsylvania, US",39.9997346021,-75.2813018694,372.0,,,,28030.0,obscured,open,True,,,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
937,9549,16136,91598124,2021-07-03 12:15:00,2021-07-03,2021-07-03 16:15:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-08-18 02:21:33 UTC,2021-08-18 17:47:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/91598124,https://inaturalist-open-data.s3.amazonaws.com/photos/151542780/medium.png,https://static.inaturalist.org/sounds/293066.m4a?1629253302,,Ovenbird at the end as well,1,0,False,2.0,"Roxborough, Philadelphia, PA, USA",40.0700660607,-75.2293193713,284.0,,,,284.0,,open,False,gps,gps,Red-eyed Vireo,Vireo olivaceus,Red-eyed Vireo,Aves,891704
938,9551,16138,91641425,Wed Aug 18 2021 10:19:02 GMT-0400 (EDT),2021-08-18,2021-08-18 14:19:02 UTC,Eastern Time (US & Canada),1647651,beatriceranger,2021-08-18 15:07:33 UTC,2021-08-18 17:36:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91641425,https://inaturalist-open-data.s3.amazonaws.com/photos/151620251/medium.jpg,,,,1,0,False,3.0,"Philadelphia County, US-PA, US",40.0575735512,-75.2192826111,4.0,,,,4.0,,open,False,,,Spotted Sandpiper,Actitis macularius,Spotted Sandpiper,Aves,72458
939,9553,16145,91739416,Tue Aug 17 2021 17:26:19 GMT-0400 (EDT),2021-08-17,2021-08-17 21:26:19 UTC,Eastern Time (US & Canada),3173445,breichen,2021-08-19 13:39:22 UTC,2021-08-19 14:15:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91739416,https://inaturalist-open-data.s3.amazonaws.com/photos/151796441/medium.jpg,,,,1,0,False,3.0,"Schuylkill River, Philadelphia, PA, US",39.9470633333,-75.1860966667,4.0,,,,4.0,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
940,9558,16161,92000325,Sat Aug 21 2021 14:52:10 GMT-0400 (EDT),2021-08-21,2021-08-21 18:52:10 UTC,Eastern Time (US & Canada),1647651,beatriceranger,2021-08-21 18:54:27 UTC,2021-08-21 20:14:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92000325,https://inaturalist-open-data.s3.amazonaws.com/photos/152258930/medium.jpg,,,,1,0,False,3.0,"Callowhill St, Philadelphia, PA, US",39.9610352231,-75.1706480846,372.0,,,,372.0,,open,False,,,American Redstart,Setophaga ruticilla,American Redstart,Aves,10247
941,9568,16176,92125906,Tue Aug 10 2021 11:34:18 GMT-0400 (EDT),2021-08-10,2021-08-10 15:34:18 UTC,Eastern Time (US & Canada),1647651,beatriceranger,2021-08-22 17:03:31 UTC,2021-08-24 14:52:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92125906,https://inaturalist-open-data.s3.amazonaws.com/photos/152485797/medium.jpg,,,"I am including this bird I found on August 10 in this project, but if it doesn’t fit please delete. I found them in the creek in front of Valley Green Inn in the Wiss. They were injured, and a man helped get them to Philly Metro Wildlife Rehab. We found out today this bird didn’t make it and passed away 😔",2,0,False,3.0,"Wissahickon Creek, Philadelphia, PA, US",40.0547809754,-75.2178022066,372.0,,,,372.0,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
942,9569,16177,92133690,2021-08-14 10:28:04,2021-08-14,2021-08-14 14:28:04 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-08-22 17:55:27 UTC,2021-08-23 02:06:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/92133690,https://inaturalist-open-data.s3.amazonaws.com/photos/152499822/medium.jpeg,,,,1,0,False,2.0,"Philadelphia, PA 19118, USA",40.0562115,-75.2178226997,,,,,,,open,False,gps,gps,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
943,9572,16190,92347621,Mon Aug 23 2021 17:07:40 GMT-0400 (EDT),2021-08-23,2021-08-23 21:07:40 UTC,Eastern Time (US & Canada),3173445,breichen,2021-08-24 12:04:57 UTC,2021-08-24 14:49:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92347621,https://inaturalist-open-data.s3.amazonaws.com/photos/152895925/medium.jpg,,,,2,0,False,3.0,"Schuylkill Ave, Philadelphia, PA, US",39.9459,-75.1870333333,4.0,,,,4.0,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
944,9573,16193,92392441,Tue Aug 24 2021 15:25:28 GMT-0400 (EDT),2021-08-24,2021-08-24 19:25:28 UTC,Eastern Time (US & Canada),1681889,pha1016,2021-08-24 19:38:03 UTC,2021-10-10 19:13:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92392441,https://inaturalist-open-data.s3.amazonaws.com/photos/152975286/medium.jpg,,,Probable window strike at 1812 Manton street. Specimen collected for the Academy of Natural Sciences. ,4,0,False,3.0,"Manton St, Philadelphia, PA, US",39.9363833333,-75.1743166667,27.0,,,,27.0,,open,False,,,Belted Kingfisher,Megaceryle alcyon,Belted Kingfisher,Aves,2548
945,9574,16194,92395273,2021-08-24 16:05:24,2021-08-24,2021-08-24 20:05:24 UTC,Eastern Time (US & Canada),2386550,littleleaflindsey,2021-08-24 20:06:35 UTC,2021-09-09 02:38:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92395273,https://inaturalist-open-data.s3.amazonaws.com/photos/152980514/medium.jpeg,,,,2,0,False,2.0,"Philadelphia, PA 19104, USA",39.9741533505,-75.1947071403,22.0,,,,22.0,,open,False,,,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
946,9578,16203,92728350,Fri Aug 27 2021 17:27:51 GMT-0400 (EDT),2021-08-27,2021-08-27 21:27:51 UTC,Eastern Time (US & Canada),142840,dwiebe,2021-08-28 00:26:47 UTC,2021-09-05 21:45:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92728350,https://inaturalist-open-data.s3.amazonaws.com/photos/153579563/medium.jpg,,,,5,0,False,3.0,"Martin Luther King Dr, Philadelphia, PA, US",39.9674133333,-75.1882033333,8.0,,,,8.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
947,9579,16204,92728965,Fri Aug 27 2021 17:26:32 GMT-0400 (EDT),2021-08-27,2021-08-27 21:26:32 UTC,Eastern Time (US & Canada),142840,dwiebe,2021-08-28 00:35:46 UTC,2021-08-28 14:35:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92728965,https://inaturalist-open-data.s3.amazonaws.com/photos/153580914/medium.jpg,,,,1,0,False,3.0,"Martin Luther King Dr, Philadelphia, PA, US",39.967445,-75.1882466667,8.0,,,,8.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
948,9580,16206,92821005,2021-08-06 18:35:06,2021-08-06,2021-08-06 22:35:06 UTC,Eastern Time (US & Canada),4842685,soilandroot,2021-08-28 19:54:01 UTC,2021-08-28 20:08:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92821005,https://static.inaturalist.org/photos/153745634/medium.jpeg,,,Not sure who he is but i think maybe a red tailed hawk! Seen along the Schuylkill trail,1,0,False,2.0,Schuylkill River Trail,39.9583591018,-75.1786715537,188.0,,,,188.0,,open,False,gps,gps,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
949,9581,16207,92828608,Sat Aug 28 2021 16:08:07 GMT-0400 (EDT),2021-08-28,2021-08-28 20:08:07 UTC,Eastern Time (US & Canada),142840,dwiebe,2021-08-28 20:49:49 UTC,2021-08-29 00:14:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92828608,https://inaturalist-open-data.s3.amazonaws.com/photos/153758411/medium.jpg,,,,1,0,False,3.0,"Fairmount Park, Philadelphia, PA, US",39.982605,-75.2062833333,8.0,,,,8.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
950,9582,16226,92987319,Sun Aug 29 2021 14:53:39 GMT-0400 (EDT),2021-08-29,2021-08-29 18:53:39 UTC,Eastern Time (US & Canada),1694367,lbhavlish,2021-08-30 00:13:32 UTC,2021-08-30 21:28:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92987319,https://inaturalist-open-data.s3.amazonaws.com/photos/154045567/medium.jpg,,,We counted about 8 Great Blue Herons today,1,0,False,3.0,"John Heinz National Wildlife Refuge at Tinicum, Philadelphia, PA, US",39.8827487127,-75.2557816006,161.0,,,,161.0,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
951,9583,16227,92997568,2021-08-23 13:10:40,2021-08-23,2021-08-23 17:10:40 UTC,Eastern Time (US & Canada),1887047,mandeina,2021-08-30 02:06:40 UTC,2021-09-04 20:27:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92997568,https://inaturalist-open-data.s3.amazonaws.com/photos/154065947/medium.jpeg,,,,3,0,False,2.0,"Philadelphia, PA 19122, USA",39.980581,-75.156248,,,,,,,open,False,gps,gps,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
952,9584,16231,93066229,2021-08-30 11:31:46,2021-08-30,2021-08-30 15:31:46 UTC,Eastern Time (US & Canada),629415,leorv,2021-08-30 18:41:59 UTC,2021-08-30 19:34:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93066229,https://inaturalist-open-data.s3.amazonaws.com/photos/154190195/medium.jpeg,,,,1,0,False,2.0,Carpenter's Woods,40.0492876898,-75.1998315006,170.0,,,,170.0,,open,False,gps,gps,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,Aves,199916
953,9585,16232,93066244,2021-08-30 11:04:27,2021-08-30,2021-08-30 15:04:27 UTC,Eastern Time (US & Canada),629415,leorv,2021-08-30 18:42:10 UTC,2021-08-30 19:58:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93066244,https://inaturalist-open-data.s3.amazonaws.com/photos/154190289/medium.jpeg,,,,1,0,False,2.0,Carpenter's Woods,40.0492876898,-75.1998315006,170.0,,,,170.0,,open,False,gps,gps,Canada Warbler,Cardellina canadensis,Canada Warbler,Aves,145275
954,9586,16233,93066285,2021-08-30 11:16:40,2021-08-30,2021-08-30 15:16:40 UTC,Eastern Time (US & Canada),629415,leorv,2021-08-30 18:42:36 UTC,2021-08-30 18:49:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93066285,https://inaturalist-open-data.s3.amazonaws.com/photos/154190344/medium.jpeg,,,,1,0,False,2.0,"West Mount Airy, Philadelphia, PA, USA",40.0492876898,-75.1998315006,170.0,,,,170.0,,open,False,gps,gps,Baltimore Oriole,Icterus galbula,Baltimore Oriole,Aves,9346
955,9591,16253,93352299,Thu Sep 02 2021 08:09:29 GMT -0400 (EDT),2021-09-02,2021-09-02 12:09:29 UTC,Eastern Time (US & Canada),4877042,rhodoraaa,2021-09-02 12:09:49 UTC,2021-09-04 11:10:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93352299,https://inaturalist-open-data.s3.amazonaws.com/photos/154712863/medium.jpeg,,,,2,0,False,333.0,Philadelphia,39.9693489075,-75.1853256226,65.0,,,,65.0,,open,False,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
956,9594,16273,93495139,2021-09-03 12:59:29,2021-09-03,2021-09-03 16:59:29 UTC,Eastern Time (US & Canada),1887047,mandeina,2021-09-03 17:58:04 UTC,2021-09-03 18:05:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93495139,https://inaturalist-open-data.s3.amazonaws.com/photos/154966767/medium.jpeg,,,,1,0,False,2.0,"12th St & Montgomery Av, Philadelphia, PA 19122, USA",39.980153,-75.1536789722,,,,,,,open,False,gps,gps,Yellow-breasted Chat,Icteria virens,Yellow-breasted Chat,Aves,10243
957,9596,16275,93495333,2021-09-03 13:22:07,2021-09-03,2021-09-03 17:22:07 UTC,Eastern Time (US & Canada),1887047,mandeina,2021-09-03 17:59:29 UTC,2021-09-03 18:14:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93495333,https://inaturalist-open-data.s3.amazonaws.com/photos/154966998/medium.jpeg,,,,2,0,False,2.0,"N 13th St & W Norris St, Philadelphia, PA 19122, USA",39.98292,-75.1551869722,,,,,,,open,False,gps,gps,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
958,9597,16276,93497268,Fri Sep 03 2021 13:54:57 GMT-0400 (EDT),2021-09-03,2021-09-03 17:54:57 UTC,Eastern Time (US & Canada),3146248,aurocapillus,2021-09-03 18:17:21 UTC,2021-09-20 17:03:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93497268,https://inaturalist-open-data.s3.amazonaws.com/photos/154970366/medium.jpg,,,"Window strike two feet from glass, South side of presser building by bike racks. ",1,0,False,3.0,"Temple University, Philadelphia, PA, US",39.982960253,-75.1536696864,76.0,,,,76.0,,open,False,,,Canada Warbler,Cardellina canadensis,Canada Warbler,Aves,145275
959,9600,16300,93616973,Sat Sep 04 2021 14:36:38 GMT-0400 (EDT),2021-09-04,2021-09-04 18:36:38 UTC,Eastern Time (US & Canada),1822484,tmgukcatfan,2021-09-04 18:37:38 UTC,2021-09-04 20:22:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93616973,https://inaturalist-open-data.s3.amazonaws.com/photos/155183525/medium.jpg,,,,2,0,False,3.0,"Clarence H Clark Park, Philadelphia, PA, US",39.9491089443,-75.2101110668,5.0,,,,5.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
960,9604,16311,93762267,2021/09/05 8:41 AM EDT,2021-09-05,2021-09-05 12:41:00 UTC,Eastern Time (US & Canada),1686639,phillyphantailphan,2021-09-05 19:25:00 UTC,2021-09-05 19:54:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93762267,https://inaturalist-open-data.s3.amazonaws.com/photos/155443524/medium.jpeg,,,,1,0,False,,United States,39.9262726283,-75.373373988,,,,,28030.0,,obscured,True,,,Marsh Wren,Cistothorus palustris,Marsh Wren,Aves,7601
961,9609,16331,93872653,2021/08/04 5:37 PM UTC,2021-08-04,2021-08-04 17:37:00 UTC,UTC,3796349,dawit_illsun,2021-09-06 16:33:07 UTC,2021-09-06 18:21:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93872653,https://inaturalist-open-data.s3.amazonaws.com/photos/155638363/medium.jpg,,,,1,0,False,,"Fairmount Park, Philadelphia, PA, USA",39.9915449143,-75.2133753268,36.0,,,,36.0,,open,False,,,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
